"id","region","item_code","item_name","item_value","unit","etl_time","yr","dm_update_time","dm_load_time"
e8de1a32-fe72-8c3e-7767-fa163e9bc3ab,HKI,bi_p_252,Impounding Reservoir Capacity mcm,34.25600,mcm,2026-03-10 13:50:04.203,2026,2026-03-10 13:50:04.203,2026-03-10 13:50:04.203
"72d4e148-fe5b-8c3e-7767-fa163e9bc3ab",HKSAR,bi_p_250,Raw Water Propose Supply Volume,989800.00000,Ml,2026-03-10 11:02:07.680,2018,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"72d573ce-fe5b-8c3e-7767-fa163e9bc3ab",HKSAR,bi_p_250,Raw Water Propose Supply Volume,943730.00000,Ml,2026-03-10 11:02:07.680,2011,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"72d5b5dc-fe5b-8c3e-7767-fa163e9bc3ab",HKSAR,bi_p_250,Raw Water Propose Supply Volume,1015785.00000,Ml,2026-03-10 11:02:07.680,2025,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"72d5f376-fe5b-8c3e-7767-fa163e9bc3ab",HKSAR,bi_p_250,Raw Water Propose Supply Volume,995250.00000,Ml,2026-03-10 11:02:07.680,2019,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"72d63390-fe5b-8c3e-7767-fa163e9bc3ab",HKSAR,bi_p_250,Raw Water Propose Supply Volume,964160.00000,Ml,2026-03-10 11:02:07.680,2008,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"72d6763e-fe5b-8c3e-7767-fa163e9bc3ab",HKSAR,bi_p_250,Raw Water Propose Supply Volume,951250.00000,Ml,2026-03-10 11:02:07.680,2015,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"72d6b7d4-fe5b-8c3e-7767-fa163e9bc3ab",HKSAR,bi_p_250,Raw Water Propose Supply Volume,1043400.00000,Ml,2026-03-10 11:02:07.680,2021,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"72d6f834-fe5b-8c3e-7767-fa163e9bc3ab",HKSAR,bi_p_250,Raw Water Propose Supply Volume,941080.00000,Ml,2026-03-10 11:02:07.680,2012,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"72d7365a-fe5b-8c3e-7767-fa163e9bc3ab",HKSAR,bi_p_250,Raw Water Propose Supply Volume,1004526.00000,Ml,2026-03-10 11:02:07.680,2020,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"72d77340-fe5b-8c3e-7767-fa163e9bc3ab",HKSAR,bi_p_250,Raw Water Propose Supply Volume,972170.00000,Ml,2026-03-10 11:02:07.680,2007,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"72d7b166-fe5b-8c3e-7767-fa163e9bc3ab",HKSAR,bi_p_250,Raw Water Propose Supply Volume,1047863.00000,Ml,2026-03-10 11:02:07.680,2024,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"72d7ef00-fe5b-8c3e-7767-fa163e9bc3ab",HKSAR,bi_p_250,Raw Water Propose Supply Volume,1068426.00000,Ml,2026-03-10 11:02:07.680,2023,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"72d82d6c-fe5b-8c3e-7767-fa163e9bc3ab",HKSAR,bi_p_250,Raw Water Propose Supply Volume,940680.00000,Ml,2026-03-10 11:02:07.680,2014,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"72d86a20-fe5b-8c3e-7767-fa163e9bc3ab",HKSAR,bi_p_250,Raw Water Propose Supply Volume,981260.00000,Ml,2026-03-10 11:02:07.680,2006,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"72d8a6b6-fe5b-8c3e-7767-fa163e9bc3ab",HKSAR,bi_p_250,Raw Water Propose Supply Volume,937500.00000,Ml,2026-03-10 11:02:07.680,2013,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"72d8e310-fe5b-8c3e-7767-fa163e9bc3ab",HKSAR,bi_p_250,Raw Water Propose Supply Volume,959690.00000,Ml,2026-03-10 11:02:07.680,2009,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"72d92212-fe5b-8c3e-7767-fa163e9bc3ab",HKSAR,bi_p_250,Raw Water Propose Supply Volume,970310.00000,Ml,2026-03-10 11:02:07.680,2017,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"72d96240-fe5b-8c3e-7767-fa163e9bc3ab",HKSAR,bi_p_250,Raw Water Propose Supply Volume,665140.00000,Ml,2026-03-10 11:02:07.680,2005,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"72d9a034-fe5b-8c3e-7767-fa163e9bc3ab",HKSAR,bi_p_250,Raw Water Propose Supply Volume,952070.00000,Ml,2026-03-10 11:02:07.680,2010,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"72d9dde2-fe5b-8c3e-7767-fa163e9bc3ab",HKSAR,bi_p_250,Raw Water Propose Supply Volume,981940.00000,Ml,2026-03-10 11:02:07.680,2016,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"72da1cb2-fe5b-8c3e-7767-fa163e9bc3ab",HKSAR,bi_p_250,Raw Water Propose Supply Volume,1063440.00000,Ml,2026-03-10 11:02:07.680,2022,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"72e1fab8-fe5b-8c3e-7767-fa163e9bc3ab",NTW,bi_p_250,Raw Water Propose Supply Volume,111194.00000,Ml,2026-03-10 11:02:07.680,2024,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"72e24f0e-fe5b-8c3e-7767-fa163e9bc3ab",NTW,bi_p_250,Raw Water Propose Supply Volume,134263.00000,Ml,2026-03-10 11:02:07.680,2011,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"72e28cc6-fe5b-8c3e-7767-fa163e9bc3ab",NTW,bi_p_250,Raw Water Propose Supply Volume,136576.00000,Ml,2026-03-10 11:02:07.680,2008,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"72e2ca60-fe5b-8c3e-7767-fa163e9bc3ab",NTW,bi_p_250,Raw Water Propose Supply Volume,73195.00000,Ml,2026-03-10 11:02:07.680,2018,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"72e31146-fe5b-8c3e-7767-fa163e9bc3ab",NTW,bi_p_250,Raw Water Propose Supply Volume,104402.00000,Ml,2026-03-10 11:02:07.680,2006,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"72e34f8a-fe5b-8c3e-7767-fa163e9bc3ab",NTW,bi_p_250,Raw Water Propose Supply Volume,96494.00000,Ml,2026-03-10 11:02:07.680,2023,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"72e38e14-fe5b-8c3e-7767-fa163e9bc3ab",NTW,bi_p_250,Raw Water Propose Supply Volume,109095.00000,Ml,2026-03-10 11:02:07.680,2022,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"72e3caf0-fe5b-8c3e-7767-fa163e9bc3ab",NTW,bi_p_250,Raw Water Propose Supply Volume,143543.00000,Ml,2026-03-10 11:02:07.680,2013,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"72e40682-fe5b-8c3e-7767-fa163e9bc3ab",NTW,bi_p_250,Raw Water Propose Supply Volume,114283.00000,Ml,2026-03-10 11:02:07.680,2021,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"72e4452a-fe5b-8c3e-7767-fa163e9bc3ab",NTW,bi_p_250,Raw Water Propose Supply Volume,117215.00000,Ml,2026-03-10 11:02:07.680,2007,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"72e483a0-fe5b-8c3e-7767-fa163e9bc3ab",NTW,bi_p_250,Raw Water Propose Supply Volume,130820.00000,Ml,2026-03-10 11:02:07.680,2010,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"72e4c04a-fe5b-8c3e-7767-fa163e9bc3ab",NTW,bi_p_250,Raw Water Propose Supply Volume,96675.00000,Ml,2026-03-10 11:02:07.680,2020,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"72e4fdf8-fe5b-8c3e-7767-fa163e9bc3ab",NTW,bi_p_250,Raw Water Propose Supply Volume,85284.00000,Ml,2026-03-10 11:02:07.680,2019,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"72e53ab6-fe5b-8c3e-7767-fa163e9bc3ab",NTW,bi_p_250,Raw Water Propose Supply Volume,68868.00000,Ml,2026-03-10 11:02:07.680,2005,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"72e578f0-fe5b-8c3e-7767-fa163e9bc3ab",NTW,bi_p_250,Raw Water Propose Supply Volume,63587.00000,Ml,2026-03-10 11:02:07.680,2017,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"72e5b59a-fe5b-8c3e-7767-fa163e9bc3ab",NTW,bi_p_250,Raw Water Propose Supply Volume,106317.00000,Ml,2026-03-10 11:02:07.680,2009,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"72e5f622-fe5b-8c3e-7767-fa163e9bc3ab",NTW,bi_p_250,Raw Water Propose Supply Volume,131030.00000,Ml,2026-03-10 11:02:07.680,2012,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"72e63466-fe5b-8c3e-7767-fa163e9bc3ab",NTW,bi_p_250,Raw Water Propose Supply Volume,55471.00000,Ml,2026-03-10 11:02:07.680,2016,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"72e671d8-fe5b-8c3e-7767-fa163e9bc3ab",NTW,bi_p_250,Raw Water Propose Supply Volume,83142.00000,Ml,2026-03-10 11:02:07.680,2014,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"72e6b030-fe5b-8c3e-7767-fa163e9bc3ab",NTW,bi_p_250,Raw Water Propose Supply Volume,100317.00000,Ml,2026-03-10 11:02:07.680,2025,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"72e6f536-fe5b-8c3e-7767-fa163e9bc3ab",NTW,bi_p_250,Raw Water Propose Supply Volume,113914.00000,Ml,2026-03-10 11:02:07.680,2015,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"7308c8a0-fe5b-8c3e-7767-fa163e9bc3ab",HKSAR,bi_p_251,Raw Water Actual Supply Volume,1111720.72550,Ml,2026-03-10 11:02:07.680,2018,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"730917b0-fe5b-8c3e-7767-fa163e9bc3ab",HKSAR,bi_p_251,Raw Water Actual Supply Volume,1122481.49200,Ml,2026-03-10 11:02:07.680,2011,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"73095770-fe5b-8c3e-7767-fa163e9bc3ab",HKSAR,bi_p_251,Raw Water Actual Supply Volume,1146822.85810,Ml,2026-03-10 11:02:07.680,2025,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"730994f6-fe5b-8c3e-7767-fa163e9bc3ab",HKSAR,bi_p_251,Raw Water Actual Supply Volume,1095442.62290,Ml,2026-03-10 11:02:07.680,2019,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"7309d2f4-fe5b-8c3e-7767-fa163e9bc3ab",HKSAR,bi_p_251,Raw Water Actual Supply Volume,1090242.69270,Ml,2026-03-10 11:02:07.680,2008,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"730a1444-fe5b-8c3e-7767-fa163e9bc3ab",HKSAR,bi_p_251,Raw Water Actual Supply Volume,1125920.34400,Ml,2026-03-10 11:02:07.680,2015,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"730a5256-fe5b-8c3e-7767-fa163e9bc3ab",HKSAR,bi_p_251,Raw Water Actual Supply Volume,1195753.68730,Ml,2026-03-10 11:02:07.680,2021,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"730a9090-fe5b-8c3e-7767-fa163e9bc3ab",HKSAR,bi_p_251,Raw Water Actual Supply Volume,1073061.31090,Ml,2026-03-10 11:02:07.680,2012,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"730ad03c-fe5b-8c3e-7767-fa163e9bc3ab",HKSAR,bi_p_251,Raw Water Actual Supply Volume,1154152.68290,Ml,2026-03-10 11:02:07.680,2020,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"730b0dfe-fe5b-8c3e-7767-fa163e9bc3ab",HKSAR,bi_p_251,Raw Water Actual Supply Volume,1128883.07300,Ml,2026-03-10 11:02:07.680,2007,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"730b4a30-fe5b-8c3e-7767-fa163e9bc3ab",HKSAR,bi_p_251,Raw Water Actual Supply Volume,1155906.94590,Ml,2026-03-10 11:02:07.680,2024,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"730b89d2-fe5b-8c3e-7767-fa163e9bc3ab",HKSAR,bi_p_251,Raw Water Actual Supply Volume,1188728.69010,Ml,2026-03-10 11:02:07.680,2023,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"730bced8-fe5b-8c3e-7767-fa163e9bc3ab",HKSAR,bi_p_251,Raw Water Actual Supply Volume,1059489.01810,Ml,2026-03-10 11:02:07.680,2014,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"730c0bf0-fe5b-8c3e-7767-fa163e9bc3ab",HKSAR,bi_p_251,Raw Water Actual Supply Volume,1066629.63840,Ml,2026-03-10 11:02:07.680,2006,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"730c469c-fe5b-8c3e-7767-fa163e9bc3ab",HKSAR,bi_p_251,Raw Water Actual Supply Volume,1085691.75380,Ml,2026-03-10 11:02:07.680,2013,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"730c877e-fe5b-8c3e-7767-fa163e9bc3ab",HKSAR,bi_p_251,Raw Water Actual Supply Volume,1120611.16450,Ml,2026-03-10 11:02:07.680,2009,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"730cc41e-fe5b-8c3e-7767-fa163e9bc3ab",HKSAR,bi_p_251,Raw Water Actual Supply Volume,1089904.64880,Ml,2026-03-10 11:02:07.680,2017,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"730d0424-fe5b-8c3e-7767-fa163e9bc3ab",HKSAR,bi_p_251,Raw Water Actual Supply Volume,932338.31930,Ml,2026-03-10 11:02:07.680,2005,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"730d40a6-fe5b-8c3e-7767-fa163e9bc3ab",HKSAR,bi_p_251,Raw Water Actual Supply Volume,1081589.17110,Ml,2026-03-10 11:02:07.680,2010,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"730d7bd4-fe5b-8c3e-7767-fa163e9bc3ab",HKSAR,bi_p_251,Raw Water Actual Supply Volume,1048663.19880,Ml,2026-03-10 11:02:07.680,2016,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"730db766-fe5b-8c3e-7767-fa163e9bc3ab",HKSAR,bi_p_251,Raw Water Actual Supply Volume,1187257.15600,Ml,2026-03-10 11:02:07.680,2022,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"7314f774-fe5b-8c3e-7767-fa163e9bc3ab",NTW,bi_p_251,Raw Water Actual Supply Volume,113769.63300,Ml,2026-03-10 11:02:07.680,2024,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"7315458a-fe5b-8c3e-7767-fa163e9bc3ab",NTW,bi_p_251,Raw Water Actual Supply Volume,139016.32100,Ml,2026-03-10 11:02:07.680,2011,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"73158932-fe5b-8c3e-7767-fa163e9bc3ab",NTW,bi_p_251,Raw Water Actual Supply Volume,135769.31000,Ml,2026-03-10 11:02:07.680,2008,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"7315c730-fe5b-8c3e-7767-fa163e9bc3ab",NTW,bi_p_251,Raw Water Actual Supply Volume,79149.56900,Ml,2026-03-10 11:02:07.680,2018,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"731604a2-fe5b-8c3e-7767-fa163e9bc3ab",NTW,bi_p_251,Raw Water Actual Supply Volume,102011.39000,Ml,2026-03-10 11:02:07.680,2006,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"73164048-fe5b-8c3e-7767-fa163e9bc3ab",NTW,bi_p_251,Raw Water Actual Supply Volume,100037.13900,Ml,2026-03-10 11:02:07.680,2023,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"73167f40-fe5b-8c3e-7767-fa163e9bc3ab",NTW,bi_p_251,Raw Water Actual Supply Volume,105020.91000,Ml,2026-03-10 11:02:07.680,2022,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"7316c07c-fe5b-8c3e-7767-fa163e9bc3ab",NTW,bi_p_251,Raw Water Actual Supply Volume,141502.58000,Ml,2026-03-10 11:02:07.680,2013,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"73170212-fe5b-8c3e-7767-fa163e9bc3ab",NTW,bi_p_251,Raw Water Actual Supply Volume,103013.82000,Ml,2026-03-10 11:02:07.680,2021,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"73173f7a-fe5b-8c3e-7767-fa163e9bc3ab",NTW,bi_p_251,Raw Water Actual Supply Volume,121656.00000,Ml,2026-03-10 11:02:07.680,2007,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"73177b20-fe5b-8c3e-7767-fa163e9bc3ab",NTW,bi_p_251,Raw Water Actual Supply Volume,125109.42000,Ml,2026-03-10 11:02:07.680,2010,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"7317b8a6-fe5b-8c3e-7767-fa163e9bc3ab",NTW,bi_p_251,Raw Water Actual Supply Volume,94191.41000,Ml,2026-03-10 11:02:07.680,2020,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"7317f762-fe5b-8c3e-7767-fa163e9bc3ab",NTW,bi_p_251,Raw Water Actual Supply Volume,92120.89000,Ml,2026-03-10 11:02:07.680,2019,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"7318351a-fe5b-8c3e-7767-fa163e9bc3ab",NTW,bi_p_251,Raw Water Actual Supply Volume,98027.98000,Ml,2026-03-10 11:02:07.680,2005,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"73187048-fe5b-8c3e-7767-fa163e9bc3ab",NTW,bi_p_251,Raw Water Actual Supply Volume,74219.27000,Ml,2026-03-10 11:02:07.680,2017,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"7318ac98-fe5b-8c3e-7767-fa163e9bc3ab",NTW,bi_p_251,Raw Water Actual Supply Volume,136969.02000,Ml,2026-03-10 11:02:07.680,2009,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"7318e7d0-fe5b-8c3e-7767-fa163e9bc3ab",NTW,bi_p_251,Raw Water Actual Supply Volume,134586.02000,Ml,2026-03-10 11:02:07.680,2012,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"73192416-fe5b-8c3e-7767-fa163e9bc3ab",NTW,bi_p_251,Raw Water Actual Supply Volume,62149.72000,Ml,2026-03-10 11:02:07.680,2016,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"7319600c-fe5b-8c3e-7767-fa163e9bc3ab",NTW,bi_p_251,Raw Water Actual Supply Volume,79195.83300,Ml,2026-03-10 11:02:07.680,2014,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"73199bda-fe5b-8c3e-7767-fa163e9bc3ab",NTW,bi_p_251,Raw Water Actual Supply Volume,108911.34900,Ml,2026-03-10 11:02:07.680,2025,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
"7319d708-fe5b-8c3e-7767-fa163e9bc3ab",NTW,bi_p_251,Raw Water Actual Supply Volume,121359.64000,Ml,2026-03-10 11:02:07.680,2015,2026-03-10 11:02:07.680,2026-03-10 11:02:07.680
c7e49752-fe72-8c3e-7767-fa163e9bc3ab,NTW,bi_p_252,Impounding Reservoir Capacity mcm,20.49000,mcm,2026-03-10 13:49:08.786,2015,2026-03-10 13:49:08.786,2026-03-10 13:49:08.786
c7eda810-fe72-8c3e-7767-fa163e9bc3ab,HKSAR,bi_p_252,Impounding Reservoir Capacity mcm,586.05000,mcm,2026-03-10 13:49:08.786,2015,2026-03-10 13:49:08.786,2026-03-10 13:49:08.786
cb1236d2-fe72-8c3e-7767-fa163e9bc3ab,NTW,bi_p_252,Impounding Reservoir Capacity mcm,20.49000,mcm,2026-03-10 13:49:14.155,2016,2026-03-10 13:49:14.155,2026-03-10 13:49:14.155
cb1fdb84-fe72-8c3e-7767-fa163e9bc3ab,HKSAR,bi_p_252,Impounding Reservoir Capacity mcm,586.05000,mcm,2026-03-10 13:49:14.155,2016,2026-03-10 13:49:14.155,2026-03-10 13:49:14.155
cdb07f66-fe72-8c3e-7767-fa163e9bc3ab,NTW,bi_p_252,Impounding Reservoir Capacity mcm,20.49000,mcm,2026-03-10 13:49:18.615,2017,2026-03-10 13:49:18.615,2026-03-10 13:49:18.615
cdb56d32-fe72-8c3e-7767-fa163e9bc3ab,HKSAR,bi_p_252,Impounding Reservoir Capacity mcm,586.05000,mcm,2026-03-10 13:49:18.615,2017,2026-03-10 13:49:18.615,2026-03-10 13:49:18.615
d0e026c8-fe72-8c3e-7767-fa163e9bc3ab,NTW,bi_p_252,Impounding Reservoir Capacity mcm,20.49000,mcm,2026-03-10 13:49:23.963,2018,2026-03-10 13:49:23.963,2026-03-10 13:49:23.963
d0e61402-fe72-8c3e-7767-fa163e9bc3ab,HKSAR,bi_p_252,Impounding Reservoir Capacity mcm,586.05000,mcm,2026-03-10 13:49:23.963,2018,2026-03-10 13:49:23.963,2026-03-10 13:49:23.963
d40db586-fe72-8c3e-7767-fa163e9bc3ab,NTW,bi_p_252,Impounding Reservoir Capacity mcm,20.49000,mcm,2026-03-10 13:49:29.283,2019,2026-03-10 13:49:29.283,2026-03-10 13:49:29.283
d414c894-fe72-8c3e-7767-fa163e9bc3ab,HKSAR,bi_p_252,Impounding Reservoir Capacity mcm,586.05000,mcm,2026-03-10 13:49:29.283,2019,2026-03-10 13:49:29.283,2026-03-10 13:49:29.283
d7f4a31c-fe72-8c3e-7767-fa163e9bc3ab,NTW,bi_p_252,Impounding Reservoir Capacity mcm,20.49000,mcm,2026-03-10 13:49:35.856,2020,2026-03-10 13:49:35.856,2026-03-10 13:49:35.856
d7f8028c-fe72-8c3e-7767-fa163e9bc3ab,HKSAR,bi_p_252,Impounding Reservoir Capacity mcm,586.05000,mcm,2026-03-10 13:49:35.856,2020,2026-03-10 13:49:35.856,2026-03-10 13:49:35.856
dabb4920-fe72-8c3e-7767-fa163e9bc3ab,NTW,bi_p_252,Impounding Reservoir Capacity mcm,20.49000,mcm,2026-03-10 13:49:40.457,2021,2026-03-10 13:49:40.457,2026-03-10 13:49:40.457
dabcf3ec-fe72-8c3e-7767-fa163e9bc3ab,HKSAR,bi_p_252,Impounding Reservoir Capacity mcm,586.05000,mcm,2026-03-10 13:49:40.457,2021,2026-03-10 13:49:40.457,2026-03-10 13:49:40.457
dda662fa-fe72-8c3e-7767-fa163e9bc3ab,NTW,bi_p_252,Impounding Reservoir Capacity mcm,20.49000,mcm,2026-03-10 13:49:45.366,2022,2026-03-10 13:49:45.366,2026-03-10 13:49:45.366
ddb1c7bc-fe72-8c3e-7767-fa163e9bc3ab,HKSAR,bi_p_252,Impounding Reservoir Capacity mcm,586.05000,mcm,2026-03-10 13:49:45.366,2022,2026-03-10 13:49:45.366,2026-03-10 13:49:45.366
e0103016-fe72-8c3e-7767-fa163e9bc3ab,NTW,bi_p_252,Impounding Reservoir Capacity mcm,20.49000,mcm,2026-03-10 13:49:49.435,2023,2026-03-10 13:49:49.435,2026-03-10 13:49:49.435
e0128f3c-fe72-8c3e-7767-fa163e9bc3ab,HKSAR,bi_p_252,Impounding Reservoir Capacity mcm,586.05000,mcm,2026-03-10 13:49:49.435,2023,2026-03-10 13:49:49.435,2026-03-10 13:49:49.435
e36ef954-fe72-8c3e-7767-fa163e9bc3ab,NTW,bi_p_252,Impounding Reservoir Capacity mcm,20.49000,mcm,2026-03-10 13:49:55.129,2024,2026-03-10 13:49:55.129,2026-03-10 13:49:55.129
e370a966-fe72-8c3e-7767-fa163e9bc3ab,HKSAR,bi_p_252,Impounding Reservoir Capacity mcm,586.05000,mcm,2026-03-10 13:49:55.129,2024,2026-03-10 13:49:55.129,2026-03-10 13:49:55.129
e62c2efa-fe72-8c3e-7767-fa163e9bc3ab,NTW,bi_p_252,Impounding Reservoir Capacity mcm,20.49000,mcm,2026-03-10 13:49:59.721,2025,2026-03-10 13:49:59.721,2026-03-10 13:49:59.721
e62f9112-fe72-8c3e-7767-fa163e9bc3ab,HKSAR,bi_p_252,Impounding Reservoir Capacity mcm,586.05000,mcm,2026-03-10 13:49:59.721,2025,2026-03-10 13:49:59.721,2026-03-10 13:49:59.721
e8dd7e9c-fe72-8c3e-7767-fa163e9bc3ab,NTW,bi_p_252,Impounding Reservoir Capacity mcm,20.49000,mcm,2026-03-10 13:50:04.203,2026,2026-03-10 13:50:04.203,2026-03-10 13:50:04.203
e8e4dc50-fe72-8c3e-7767-fa163e9bc3ab,HKSAR,bi_p_252,Impounding Reservoir Capacity mcm,586.05000,mcm,2026-03-10 13:50:04.203,2026,2026-03-10 13:50:04.203,2026-03-10 13:50:04.203
